,转债代码,转债余额,申购日期,债券简称,股票代码,正股简称,转股价格,纯债价值,bond_nm,price,stock_id,stock_nm,redeem_dt,volume,评级,redeem_icon,强赎修正,ATR,ma20,ma5,K,D,slope,macd,cci,yj_bias,ATR1,ma201,ma51,K1,D1,SLOPE1,macd1,cci1,yj_bias1,VIX11,zzzf,zgzf,zfc,zfc5,zfc10,正股趋势,正股综合分,转债价格,转债涨跌幅,股价,正股涨跌幅,转股价值,转股溢价率,amount,amount1,转债换手率,转债换手率1,距离转股日,剩余期限,vix,多权价值,期权价值,内在价值,价值溢价,MA20乖离,MA5乖离,绝对乖离,涨幅对标,双低分数,传统双低,五因子分数,强势分数,多因子V1.1,综合分数,溢值分数
140,sz128053,1.9,2019-02-14,尚荣转债,sz002551,尚荣医疗,4.88, 104.55,尚荣转债,144.1,002551,尚荣医疗,暂无提示,157567.0,AA,,0,0.1850,4.6605,5.2660,74.2919,82.8126,0.0992,0.0958,130.2944,-0.5434,0.1918,4.6040,5.1260,83.8126,84.3820,0.0924,0.0966,191.9196,-0.6927,0.0285,0.2343,0.2552,-0.1766,-0.0078,-0.0514,超涨见顶,1,148.002,2.71,5.46,0,111.885,0.322802,119.52,277.087,629.051,729.176,833,833,0.0285,34.3178,34.3178,138.868,0.0657766,0.17154811715481166,0.03684010634257495,0.17154811715481166,-0.1766,0.80325,0.468159,0.858883,0.813226,0.647612,0.605066,0.942117
141,sz123071,6.942,2020-10-21,天能转债,sz300569,天能重工,7.76, 96.51,天能转债,166.199,300569,天能重工,暂无提示,24878.2,AA-,,0,0.5324,9.8030,10.0060,95.0197,88.2699,0.0324,0.1331,111.3768,0.8343,0.5521,9.8465,9.7320,88.8915,73.5874,0.0001,0.1059,107.9225,0.4354,0.0337,0.2069,-0.0851,0.0403,0.0207,0.0244,均线金叉,7,164.5,-1.02,10.25,0.39,132.088,0.245385,26.9606,51.8388,38.8369,37.3371,1448,1448,0.0337,53.8184,53.8184,150.328,0.094271,0.04559828623890638,0.024385368778732763,0.04559828623890638,0.0403,0.521921,0.408024,0.53219,0.599413,0.535162,0.603923,0.717209
142,sz123119,19.995,2021-07-15,康泰转2,sz300601,康泰生物,33.66, 98.24,康泰转2,127.548,300601,康泰生物,暂无提示,28018.3,AA,,0,1.3085,30.4010,31.0000,88.9194,75.2497,0.1302,0.4420,136.0689,0.7820,1.3569,30.4115,30.0800,78.4403,55.2987,0.0541,0.3571,170.9303,-0.3998,0.0281,0.0915,0.0043,0.0327,-0.0811,-0.0243,均线金叉,7,129.0,1.14,33.11,2.32,98.366,0.311429,11.312,39.3303,5.65743,9.83504,1715,1715,0.0281,24.9036,24.9036,123.144,0.0475573,0.08910891089108919,0.0680645161290323,0.08910891089108919,0.0327,0.55959,0.575997,0.628956,0.619106,0.634533,0.603778,0.669057
143,sz127021,4.159,2020-08-07,特发转2,sz000070,特发信息,7.33, 102.06,特发转2,121.99,000070,特发信息,暂无提示,1029.11,AA,,0,0.2582,5.9230,6.1440,91.5015,89.7220,0.0314,0.1001,145.3986,-0.0119,0.2677,5.9340,6.0200,90.0200,82.3803,0.0140,0.0873,142.2929,-0.7049,0.0283,0.0699,-0.0110,0.0022,-0.0306,-0.0594,上涨中,6,121.368,-0.51,6.29,0,85.8117,0.414352,1.05401,2.08312,2.5343,2.50436,1373,1373,0.0283,17.5999,17.5999,119.66,0.0142747,0.061961843660307325,0.02376302083333326,0.061961843660307325,0.0022,0.580376,0.677931,0.713385,0.63055,0.659529,0.602995,0.795878
144,sz128039,2.024,2018-06-08,三力转债,sz002224,三力士,5.77, 96.64,三力转债,119.5,002224,三力士,暂无提示,918.01,A+,,0,0.1577,4.5685,4.4880,92.6901,77.8097,-0.0062,0.0181,69.2907,0.5493,0.1636,4.5975,4.4300,80.2339,59.3036,-0.0183,0.0070,31.1939,0.2122,0.0212,0.0926,-0.1059,0.0657,-0.0080,-0.0126,上涨中,6,118.9,-0.5,4.53,-0.66,78.5095,0.514466,1.80944,2.72745,8.93991,6.73776,582,582,0.0212,7.17184,7.17184,103.812,0.145341,-0.00842727372222829,0.009358288770053402,0.00842727372222829,0.0657,0.41385,0.411579,0.512258,0.396498,0.582882,0.602908,0.585415
145,sz128034,17.58,2018-01-26,江银转债,sz002807,江阴银行,4.14, 103.27,江银转债,123.146,002807,江阴银行,暂无提示,3947.17,AA+,,0,0.1255,4.4185,4.4820,90.9502,79.1316,0.0073,0.0288,130.2151,-0.1511,0.1302,4.4190,4.4260,77.9588,64.3087,-0.0008,0.0227,137.8105,-1.0184,0.0163,0.0629,0.0044,-0.0136,-0.0120,-0.0346,上涨中,6,122.675,-0.38,4.52,-0.88,109.179,0.123616,2.04332,5.99049,1.1623,1.70378,449,449,0.0163,18.3714,18.3714,121.641,0.00849734,0.02297159669571114,0.008478357875948195,0.02297159669571114,-0.0136,0.648667,0.684696,0.650568,0.711308,0.673238,0.602704,0.706156
146,sh118019,9.77,2022-09-16,金盘转债,sh688676,金盘科技,34.76, 91.65,金盘转债,142.525,688676,金盘科技,暂无提示,38221.6,AA,,0,2.6404,32.4690,36.4580,88.1432,85.4986,0.5567,0.7707,113.4747,0.0000,2.7382,32.3485,35.6500,83.7808,84.1945,0.5131,0.7671,134.5554,0.0000,0.0544,0.0000,0.0000,0.0000,0.0000,0.0000,上涨中,6,150.016,5.26,40.1,8.35,115.363,0.300388,111.787,150.008,114.418,76.7698,2143,2143,0.0544,57.8395,57.8395,149.489,0.00352233,0.2350241769072039,0.09989577047561582,0.2350241769072039,0.0,0.453818,0.599539,0.590927,0.610133,0.594237,0.600613,0.764804
147,sz128091,1.539,2019-12-30,新天转债,sz002873,新天药业,11.5, 96.15,新天转债,172.585,002873,新天药业,暂无提示,34808.6,A+,G,0,0.4977,14.7260,15.4760,91.6772,87.6771,0.1482,0.2315,184.2059,1.4596,0.5162,14.6925,15.1040,90.9068,78.7009,0.1039,0.1946,255.7871,0.2397,0.0204,0.1981,0.0413,0.0326,-0.0063,0.0148,上涨中,6,189.0,9.51,17.77,10.03,154.522,0.223129,242.714,277.523,1577.09,901.634,1152,1152,0.0204,62.3708,62.3708,158.521,0.192272,0.2067092217845985,0.1482295166709744,0.2067092217845985,0.0326,0.647628,0.201203,0.665049,0.616932,0.655579,0.599744,0.780151
148,sh113618,4.769,2021-01-14,美诺转债,sh603538,美诺华,26.51, 90.64,美诺转债,131.92,603538,美诺华,暂无提示,12155.8,AA-,,0,0.8234,23.8730,24.2240,93.6413,81.7930,0.1126,0.3313,157.3252,0.5715,0.8538,23.9180,23.7420,84.5598,66.0821,0.0435,0.2786,165.4362,0.3482,0.0216,0.1003,-0.0257,0.0547,-0.0073,-0.0044,均线金叉,7,133.056,0.86,25.75,3,97.1332,0.369831,22.3314,34.4872,46.8263,36.1577,1533,1533,0.0216,18.8267,18.8267,109.467,0.215493,0.07862438738323618,0.06299537648612952,0.07862438738323618,0.0547,0.486812,0.204744,0.561106,0.439246,0.641763,0.599146,0.602301
149,sz128124,7.376,2020-07-28,科华转债,sz002022,*ST科华,21.24, 85.21,科华转债,103.914,002022,*ST科华,暂无提示,1823.75,A+,,0,0.5545,12.2720,12.7280,65.4434,64.4509,0.1156,0.0273,62.6208,-0.3700,0.5751,12.2040,12.7580,65.8743,63.5638,0.1052,0.0341,86.7571,-0.5719,0.0337,0.0438,0.0877,-0.0800,-0.0272,-0.0846,涨减速,5,104.237,0.31,13.54,4.96,63.7476,0.635151,2.37182,4.19558,3.2156,2.84407,1363,1363,0.0337,10.3265,10.3265,95.5365,0.0910704,0.10332464146023468,0.06379635449402876,0.10332464146023468,-0.08,0.738283,0.587006,0.84042,0.621758,0.768871,0.59872,0.722261
150,sz128127,9.493,2020-08-20,文科转债,sz002775,文科园林,4.88, 93.07,文科转债,107.99,002775,文科园林,暂无提示,1217.58,A+,,0,0.1010,3.7810,3.6740,70.4762,56.8687,-0.0116,-0.0003,22.1011,0.6331,0.1048,3.8015,3.6380,56.1905,42.9317,-0.0212,-0.0086,-12.7766,0.2802,0.0156,0.0436,-0.1036,0.0862,-0.0165,0.0066,跌减缓,4,107.7,-0.27,3.71,-0.27,76.0246,0.416647,1.49946,2.71704,1.57954,1.43108,1386,1386,0.0156,4.3884,4.3884,97.4584,0.105087,-0.01877810103147315,0.009798584648884168,0.01877810103147315,0.0862,0.375097,0.543044,0.444132,0.384004,0.628642,0.598661,0.515456
151,sz127016,13.999,2020-04-09,鲁泰转债,sz000726,鲁泰A,8.61, 103.27,鲁泰转债,116.6,000726,鲁泰A,暂无提示,1976.66,AA+,,0,0.2469,7.6165,7.5640,73.0692,63.2453,-0.0047,-0.0075,26.1359,0.8315,0.2560,7.6360,7.5120,61.6162,49.8176,-0.0125,-0.0147,5.8540,0.2591,0.0205,0.0456,-0.0404,0.0298,0.0028,0.0198,跌减缓,4,117.0,0.34,7.76,1.97,90.1278,0.298157,2.78235,4.75901,1.98753,1.69977,1253,1253,0.0205,13.951,13.951,117.221,-0.00188556,0.018840674850653105,0.025912215758857604,0.018840674850653105,0.0298,0.512091,0.730176,0.525835,0.595283,0.624863,0.59712,0.658461
152,sh113545,9.865,2019-10-14,金能转债,sh603113,金能科技,10.08, 102.15,金能转债,121.861,603113,金能科技,暂无提示,2223.62,AA,,0,0.3195,9.7375,9.2280,43.0166,31.2507,-0.0815,-0.0574,-40.8862,0.8445,0.3313,9.7935,9.1940,29.5249,21.7752,-0.1056,-0.0794,-57.1720,0.4648,0.0218,0.0772,-0.1040,0.0651,0.0007,0.0151,跌减缓,4,121.195,-0.55,9.34,0.43,92.6587,0.307972,2.27818,4.5018,2.30936,2.2817,1075,1075,0.0218,16.3785,16.3785,118.529,0.0224963,-0.040821566110398,0.012136974425660974,0.040821566110398,0.0651,0.420985,0.661299,0.44837,0.521437,0.534293,0.595247,0.618884
153,sz127012,49.998,2019-03-22,招路转债,sz001965,招商公路,8.28, 100.25,招路转债,115.369,001965,招商公路,暂无提示,2536.54,AAA,,0,0.1841,7.6980,7.8040,90.0585,91.0748,0.0232,0.0084,85.3182,-0.0483,0.1910,7.7070,7.7720,91.6805,87.6865,0.0097,0.0059,80.4938,-0.3601,0.0156,0.0361,-0.0188,0.0091,-0.0074,-0.0390,KDJ死叉,3,115.686,0.27,7.92,1.41,95.6522,0.209445,3.54831,6.08485,0.70969,0.608509,869,869,0.0156,12.9975,12.9975,113.248,0.0215321,0.02883865939204977,0.014864172219374527,0.02883865939204977,0.0091,0.570399,0.686212,0.604786,0.621943,0.685768,0.595224,0.645291
154,sz128078,9.599,2019-10-21,太极转债,sz002368,太极股份,22.02, 104.26,太极转债,130.1,002368,太极股份,暂无提示,18953.0,AA,,0,0.6725,18.1855,19.4260,83.3158,82.6474,0.1796,0.3827,147.4972,-0.0775,0.6974,18.1265,18.7700,84.3184,73.7964,0.1125,0.3339,200.6400,-0.8279,0.0240,0.1280,0.0631,-0.0194,-0.0612,-0.1083,上涨中,6,131.262,0.89,20.11,-0.54,91.3261,0.43729,5.05145,24.0044,5.26247,12.5036,1082,1082,0.024,17.3755,17.3755,121.635,0.0791422,0.10582607022078028,0.035210542571811,0.10582607022078028,-0.0194,0.712528,0.499947,0.805251,0.696611,0.644008,0.595049,0.772486
155,sh113656,8.0,2022-09-01,嘉诚转债,sh603535,嘉诚国际,22.98, 85.24,嘉诚转债,118.141,603535,嘉诚国际,暂无提示,5412.01,AA-,,0,0.6414,18.5610,18.2940,94.6860,82.3132,-0.0277,0.2081,63.0402,0.0000,0.6652,18.6405,18.0260,86.4303,64.3735,-0.0760,0.1724,42.9763,0.0000,0.0239,0.0000,0.0000,0.0000,0.0000,0.0000,上涨中,6,117.22,-0.78,18.8,1.13,81.8103,0.432827,5.0915,10.5035,6.36438,6.5647,2128,2128,0.0239,12.2891,12.2891,97.5291,0.201897,0.012876461397554051,0.02765934186071939,0.012876461397554051,0.0,0.523763,0.299201,0.532328,0.428089,0.605092,0.594892,0.488242
156,sz127052,11.1,2021-12-24,西子转债,sz002534,西子洁能,18.8, 94.31,西子转债,126.966,002534,西子洁能,暂无提示,2818.21,AA,,0,1.2227,17.5075,17.4880,76.1310,69.5141,-0.0388,0.2327,35.6676,0.3909,1.2680,17.6440,17.2920,67.2422,61.3348,-0.0623,0.2060,24.0200,0.2846,0.0448,0.0760,-0.1183,0.1590,0.0169,-0.0164,上涨中,6,128.868,1.5,18.06,3.08,96.0638,0.341483,7.26238,10.0806,6.54268,4.54081,1877,1877,0.0448,36.4042,36.4042,130.714,-0.0141241,0.031557903755533356,0.03270814272644085,0.031557903755533356,0.159,0.278838,0.706717,0.373277,0.467265,0.470137,0.594083,0.614612
157,sh118009,4.0,2022-06-24,华锐转债,sh688059,华锐精密,130.91, 80.88,华锐转债,129.581,688059,华锐精密,暂无提示,8635.13,A+,,0,5.6304,107.6170,107.6060,84.0096,67.3572,-0.0405,1.8379,130.3919,0.5447,5.8389,107.6455,103.6640,67.6391,50.3145,-0.5534,1.2574,77.7905,-0.4281,0.0311,0.0875,-0.0095,0.0124,-0.0733,-0.0439,上涨中,6,130.154,0.44,117.5,2,89.7563,0.450082,3.48324,12.1184,8.70809,15.148,2059,2059,0.0311,21.978,21.978,102.858,0.265376,0.09183493314253321,0.09194654573165062,0.09183493314253321,0.0124,0.552796,0.111522,0.596445,0.430096,0.524374,0.592249,0.500112
158,sz127027,19.465,2020-12-10,靖远转债,sz000552,靖远煤电,3.08, 100.78,靖远转债,131.0,000552,靖远煤电,暂无提示,4088.84,AA+,,0,0.1397,3.6895,3.5900,43.7224,34.2186,-0.0144,-0.0078,-31.7504,0.8921,0.1448,3.7080,3.5940,32.2281,27.6811,-0.0196,-0.0128,-70.1847,0.5848,0.0244,0.0619,-0.0793,0.0847,0.0080,0.0151,跌减缓,4,130.19,-0.62,3.58,-0.56,116.234,0.12007,5.79121,9.88005,2.97519,2.5379,1498,1498,0.0244,34.0051,34.0051,134.785,-0.0340917,-0.02967881826805796,-0.0027855153203342198,0.02967881826805796,0.0847,0.391674,0.743367,0.421726,0.583458,0.555588,0.591036,0.651999
159,sz128071,2.999,2019-08-16,合兴转债,sz002228,合兴包装,4.04, 102.73,合兴转债,114.18,002228,合兴包装,暂无提示,734.54,AA,,0,0.0627,3.1875,3.1640,91.9118,81.6649,-0.0003,0.0095,89.8148,0.5514,0.0651,3.1980,3.1400,83.4559,66.4469,-0.0053,0.0056,45.0000,0.4896,0.0112,0.0525,-0.0562,0.0483,0.0047,0.0189,上涨中,6,114.3,0.11,3.18,-0.31,78.7129,0.452113,0.52814,1.26268,1.76105,2.10517,1016,1016,0.0112,2.60608,2.60608,105.336,0.0850983,-0.0023529411764705577,0.005056890012642201,0.0023529411764705577,0.0483,0.462683,0.557819,0.534003,0.472852,0.643785,0.590942,0.65964
160,sh118006,3.874,2022-03-15,阿拉转债,sh688179,阿拉丁,45.23, 84.28,阿拉转债,133.409,688179,阿拉丁,暂无提示,239994.0,A+,,0,1.9530,35.8345,38.0700,84.5939,76.2132,0.4455,1.3328,216.9043,0.4580,2.0254,35.6650,36.0020,79.9387,60.7106,0.2225,1.0757,325.4014,-1.3906,0.0352,0.1914,0.1010,-0.0768,-0.1530,-0.1074,上涨中,6,134.855,1.08,42.44,-0.14,93.8315,0.437203,64.6028,304.597,166.76,393.13,1958,1958,0.0352,27.6389,27.6389,111.919,0.204935,0.1843335333268219,0.11478854741266087,0.1843335333268219,-0.0768,0.820826,0.219553,0.879902,0.681457,0.677207,0.590537,0.75835
161,sz123088,3.011,2020-12-15,威唐转债,sz300707,威唐工业,20.68, 92.13,威唐转债,124.864,300707,威唐工业,暂无提示,1163.72,A+,,0,1.2067,17.6810,17.4020,76.1624,68.5113,-0.0447,0.2954,36.3373,0.4924,1.2514,17.8355,17.1240,69.5963,56.4430,-0.1007,0.2671,19.3515,0.3061,0.0352,0.0991,-0.1271,0.1064,-0.0010,-0.0056,上涨中,6,125.45,0.47,17.59,0.06,85.058,0.474876,2.23807,3.40179,7.43297,5.64893,1503,1503,0.0352,22.2477,22.2477,114.378,0.096805,-0.005146767716758149,0.010803355936099157,0.005146767716758149,0.1064,0.321773,0.486808,0.423259,0.389953,0.49561,0.590377,0.587886
162,sh110079,149.985,2021-03-29,杭银转债,sh600926,杭州银行,12.64, 98.24,杭银转债,122.804,600926,杭州银行,暂无提示,11874.3,AAA,,0,0.3355,14.1025,13.9000,42.9012,40.7750,-0.0207,-0.0563,-63.0858,0.9026,0.3480,14.1350,13.9080,36.4198,39.8148,-0.0182,-0.0622,-92.1259,0.3664,0.0149,0.0450,-0.0381,0.0170,0.0127,0.0151,KDJ金叉,8,122.669,-0.11,13.88,-0.07,109.81,0.117101,16.9431,28.8174,1.12966,0.960677,1607,1607,0.0149,21.4924,21.4924,119.732,0.0245268,-0.015777344442474583,-0.0014388489208633226,0.015777344442474583,0.017,0.54228,0.650893,0.517084,0.62351,0.634854,0.589373,0.632979
163,sz123010,4.296,2018-07-05,博世转债,sz300422,博世科,7.72, 98.25,博世转债,112.58,300422,博世科,暂无提示,500.74,A+,,0,0.1863,5.9415,5.7020,60.3732,48.3656,-0.0386,-0.0053,-6.3731,0.7745,0.1932,5.9745,5.6460,49.2778,35.4708,-0.0536,-0.0198,-25.6057,0.4346,0.0200,0.0588,-0.1025,0.0799,-0.0121,0.0294,跌减缓,4,111.85,-0.65,5.76,-0.35,74.6114,0.499101,0.825809,1.32655,1.92227,1.54393,609,609,0.02,5.39232,5.39232,103.642,0.0791924,-0.030547841454178215,0.010171869519466803,0.030547841454178215,0.0799,0.379103,0.580457,0.45391,0.409518,0.583064,0.587785,0.590989
164,sh113050,169.82,2021-06-15,南银转债,sh601009,南京银行,9.64, 96.55,南银转债,120.63,601009,南京银行,暂无提示,15904.6,AAA,,0,0.2047,10.5375,10.4340,42.9379,40.8302,-0.0090,-0.0206,-69.8961,0.7547,0.2123,10.5570,10.4460,38.4662,41.6476,-0.0099,-0.0236,-151.0907,0.3602,0.0112,0.0352,-0.0298,0.0146,-0.0004,0.0074,超跌反转,12,120.656,0.02,10.48,0.48,108.714,0.109851,7.33165,23.2362,0.43173,0.684143,1685,1685,0.0112,17.7248,17.7248,114.275,0.0558407,-0.005456702253855195,0.004408663983132222,0.005456702253855195,0.0146,0.549485,0.593168,0.532262,0.599704,0.661582,0.587429,0.605681
165,sz123105,7.997,2021-03-19,拓尔转债,sz300229,拓尔思,9.91, 94.19,拓尔转债,137.5,300229,拓尔思,暂无提示,5110.43,AA-,G,0,0.4993,10.8210,10.6860,94.4226,78.6747,-0.0080,0.1649,98.3314,0.5621,0.5178,10.8945,10.4180,81.6471,57.7341,-0.0502,0.1206,66.8959,0.0730,0.0258,0.1042,-0.1036,0.0992,-0.0448,-0.0366,上涨中,6,134.98,-1.83,11,-0.72,110.999,0.216047,3.27959,8.39002,4.10103,5.24573,1597,1597,0.0258,31.4287,31.4287,125.619,0.074522,0.01654190925053145,0.029384241063073135,0.01654190925053145,0.0992,0.366828,0.494257,0.487063,0.484083,0.539707,0.585699,0.632969
166,sh110068,19.995,2020-03-24,龙净转债,sh600388,ST龙净,10.3, 102.52,龙净转债,131.144,600388,ST龙净,暂无提示,4965.81,AA+,,0,0.3603,11.5450,12.0760,82.0513,84.6926,0.0664,0.1212,83.3998,-0.1924,0.3736,11.5365,12.0380,84.8655,86.0296,0.0598,0.1310,114.6754,-0.3343,0.0186,0.0924,0.0673,-0.0314,0.0012,-0.0106,超涨见顶,1,131.749,0.46,12.29,1.99,119.32,0.104162,8.64056,13.6064,4.32136,3.40244,1237,1237,0.0186,31.5394,31.5394,134.059,-0.0172341,0.06453009961022071,0.017721099701887955,0.06453009961022071,-0.0314,0.740428,0.701316,0.710673,0.820883,0.684971,0.585535,0.816406
167,sz123046,0.585,2020-03-19,天铁转债,sz300587,天铁股份,3.94, 96.65,天铁转债,361.0,300587,天铁股份,暂无提示,13087.5,AA-,G,0,0.6346,11.5490,11.1500,68.7021,52.2077,-0.0837,0.0761,5.4086,1.1708,0.6581,11.5765,10.9960,50.4361,36.6698,-0.1351,0.0515,-6.4769,0.6046,0.0316,0.1818,-0.0574,0.0686,0.0196,0.0364,上涨中,6,361.289,0.08,11.19,-1.32,284.01,0.272099,8.0186,21.1061,137.07,180.394,1232,1232,0.0316,189.763,189.763,286.413,0.261427,-0.031084942419257078,0.0035874439461882623,0.031084942419257078,0.0686,0.496148,0.0552597,0.439624,0.449427,0.447515,0.585124,0.559085
168,sz123107,77.388,2021-03-29,温氏转债,sz300498,温氏股份,17.48, 98.80,温氏转债,134.285,300498,温氏股份,暂无提示,17293.2,AAA,G,0,0.8340,21.3400,22.1500,66.1482,74.3049,0.1860,0.1888,59.7977,-0.3587,0.8649,21.4020,22.1400,72.5613,81.8402,0.1733,0.1985,58.7888,-0.5067,0.0225,0.0874,-0.0292,-0.0051,0.0035,-0.0610,涨减速,5,134.0,-0.21,21.98,0.14,125.744,0.0656597,22.2769,39.5701,2.8786,2.55661,1607,1607,0.0225,39.6353,39.6353,138.435,-0.0320385,0.029990627928772273,-0.0076749435665913746,0.029990627928772273,-0.0051,0.606592,0.723211,0.68966,0.744237,0.71688,0.584806,0.803127
169,sz123100,3.798,2021-02-09,朗科转债,sz300543,朗科智能,11.61, 91.99,朗科转债,117.098,300543,朗科智能,暂无提示,612.64,AA-,,0,0.3555,8.8855,9.0960,98.0138,92.1622,0.0302,0.1649,136.6351,0.2471,0.3687,8.9035,8.9100,95.1946,78.3156,0.0065,0.1514,129.4653,-0.4886,0.0268,0.0658,-0.0149,0.0091,-0.0319,-0.0346,上涨中,6,116.353,-0.64,9.26,-0.11,79.7588,0.45881,0.699846,1.31249,1.84267,1.72787,1559,1559,0.0268,13.3439,13.3439,105.334,0.104611,0.04214731866524102,0.018029903254177526,0.04214731866524102,0.0091,0.570361,0.508113,0.667517,0.537089,0.671349,0.583591,0.688204
170,sh113594,2.997,2020-07-21,淳中转债,sh603516,淳中科技,18.03, 93.79,淳中转债,118.051,603516,淳中科技,暂无提示,1710.26,A+,,0,0.6026,12.2765,12.5700,96.6078,90.5650,0.0529,0.2399,164.9003,0.3780,0.6249,12.2865,12.2380,94.8271,76.1428,0.0085,0.2054,163.0500,-0.7340,0.0355,0.0557,-0.0143,0.0068,-0.0734,-0.0852,均线金叉,7,117.292,-0.64,13.08,0.15,72.5458,0.6168,1.14808,2.85834,3.83076,4.76867,1356,1356,0.0355,15.5416,15.5416,109.332,0.07281,0.06545025047855657,0.04057279236276856,0.06545025047855657,0.0068,0.537723,0.571326,0.719585,0.526586,0.631509,0.583039,0.707137
171,sh113577,1.777,2020-04-14,春秋转债,sh603890,春秋电子,10.75, 96.26,春秋转债,128.909,603890,春秋电子,暂无提示,1401.4,AA-,,0,0.3683,9.3995,9.6140,97.9592,88.5573,0.0338,0.1530,134.3582,0.5205,0.3820,9.4060,9.3460,93.5130,71.0286,-0.0056,0.1235,120.6817,-0.4787,0.0237,0.0746,-0.0119,0.0111,-0.0642,-0.0614,均线金叉,7,129.214,0.24,9.97,0,92.7442,0.39323,0.695776,2.09718,3.91545,5.90089,1258,1258,0.0237,17.9479,17.9479,114.208,0.131393,0.0606947178041386,0.037029332223840195,0.0606947178041386,0.0111,0.54904,0.398182,0.690237,0.535645,0.630308,0.582587,0.70363
172,sh113013,69.902,2017-07-07,国君转债,sh601211,国泰君安,17.77, 103.24,国君转债,109.717,601211,国泰君安,暂无提示,7793.97,AAA,,0,0.2369,14.0215,13.8640,80.5653,69.2795,-0.0242,0.0045,9.0688,0.5572,0.2456,14.0750,13.8040,68.8043,57.3631,-0.0352,-0.0091,-2.8838,0.5572,0.0117,0.0440,-0.0614,0.0478,0.0113,0.0134,MACD金叉,9,107.982,-1.58,13.87,-0.22,78.0529,0.383446,17.997,25.791,2.57461,1.8448,246,246,0.0117,0.348952,0.348952,103.589,0.0424085,-0.010804835431301951,0.0004327755337563133,0.010804835431301951,0.0478,0.478655,0.674149,0.46556,0.509471,0.605833,0.582083,0.534782
173,sh110061,35.44,2019-11-11,川投转债,sh600674,川投能源,8.8, 100.70,川投转债,140.317,600674,川投能源,暂无提示,11379.9,AAA,,0,0.3055,12.4260,12.4340,67.7083,72.6983,-0.0045,0.0116,-8.7774,0.1540,0.3168,12.4620,12.4280,73.5205,70.9511,-0.0143,0.0102,0.3839,-0.0182,0.0152,0.0901,-0.0390,-0.0053,0.0018,0.0013,均线金叉,7,139.553,-0.54,12.29,-0.32,139.659,-0.000759642,13.4304,24.8103,3.78963,3.50033,1103,1103,0.0152,46.1247,46.1247,146.825,-0.0495261,-0.010944793175599599,-0.011581148463889357,0.010944793175599599,-0.0053,0.593608,0.737056,0.590746,0.766779,0.600414,0.581418,0.777979
174,sz123127,4.0,2021-10-29,耐普转债,sz300818,耐普矿机,37.0, 82.65,耐普转债,119.35,300818,耐普矿机,暂无提示,1069.85,A+,,0,1.2160,30.9350,30.8720,85.1465,72.4657,-0.0144,0.4670,109.5944,0.5972,1.2611,31.0600,30.4420,72.9346,58.1716,-0.0669,0.4149,83.1381,0.0880,0.0281,0.0873,-0.0532,0.0291,-0.0082,0.0050,上涨中,6,120.75,1.17,31.94,1.3,86.3243,0.398795,2.00289,3.07274,5.00723,3.84093,1821,1821,0.0281,17.7336,17.7336,100.384,0.202886,0.032487473735251404,0.0345944545218968,0.032487473735251404,0.0291,0.523901,0.282455,0.546143,0.442422,0.615917,0.580834,0.558869
175,sz128134,15.728,2020-10-09,鸿路转债,sz002541,鸿路钢构,33.22, 98.85,鸿路转债,127.125,002541,鸿路钢构,暂无提示,2413.46,AA,,0,1.6095,33.0595,32.8500,26.1455,31.1498,-0.1052,-0.3677,-133.9810,0.5309,1.6692,33.0680,33.2760,28.4814,41.9289,-0.0441,-0.3239,-191.7577,0.5205,0.0352,0.0554,0.0044,-0.0074,0.0395,0.0575,均线死叉,1,125.304,-1.43,31.77,-1.46,95.6352,0.310229,8.69421,11.1077,5.52785,3.53118,1436,1436,0.0352,28.7973,28.7973,127.647,-0.0183578,-0.039005429604198505,-0.03287671232876721,0.039005429604198505,-0.0074,0.595316,0.730453,0.489834,0.684089,0.491173,0.579751,0.654372
176,sz123144,6.0,2022-04-11,裕兴转债,sz300305,裕兴股份,13.97, 87.51,裕兴转债,127.401,300305,裕兴股份,暂无提示,3863.35,AA-,,0,0.6587,12.2755,12.3260,89.4657,76.0396,0.0085,0.1957,120.4285,0.6819,0.6831,12.3250,12.1000,76.8057,58.1456,-0.0284,0.1623,104.3588,-0.2622,0.0310,0.0628,-0.0515,0.0445,-0.0503,-0.0381,均线金叉,7,126.074,-1.04,12.69,-0.16,90.8375,0.387907,2.64959,6.51294,4.41599,5.42745,1985,1985,0.031,22.5483,22.5483,110.058,0.14552,0.03376644535864126,0.029531072529612068,0.03376644535864126,0.0445,0.457197,0.381409,0.566952,0.453221,0.586259,0.57946,0.585526
177,sz123108,16.377,2021-03-30,乐普转2,sz300003,乐普医疗,28.68, 99.25,乐普转2,125.65,300003,乐普医疗,暂无提示,28040.1,AA+,,0,0.8004,20.8945,23.2860,84.2374,84.1834,0.4491,0.4824,177.9752,-0.2845,0.8301,20.7070,22.3740,87.1098,80.7395,0.3781,0.4057,236.6516,-1.2796,0.0267,0.1568,0.1831,-0.1114,-0.1341,-0.1497,上涨中,6,127.098,1.15,25.23,0.36,87.9707,0.444776,10.9911,39.0312,6.71127,11.9165,1608,1608,0.0267,17.5877,17.5877,116.838,0.0878165,0.20749479528105486,0.08348363823756766,0.20749479528105486,-0.1114,0.823523,0.498934,0.840326,0.757421,0.646996,0.578795,0.71897
